Make,Model,Color,Body_Type,kilometers_run,No_of_Owners,Seating_Capacity,Fuel_Type,Fuel_Tank_Capacity(L),CC_Displacement,Transmission,Transmission_Type,Torque(Nm),consumption,Year_Category,sport_cars,drive_easy,travel,euro,Car_Tax,Price
0.26666666666666666,0.16279069767441862,0.7142857142857143,0.25,0.6683506475024904,0.0,0.25,0.0,0.8181818181818181,0.6160771704180064,0.8333333333333334,0.0,0.6536144578313253,1.0,0.5,1,0,1,1.0,0.0,0.40029059208136575
0.26666666666666666,0.16279069767441862,0.7142857142857143,0.25,0.6683506475024904,0.0,0.25,0.0,0.8181818181818181,0.6160771704180064,0.8333333333333334,0.0,0.6536144578313253,1.0,0.5,1,0,1,1.0,0.0,0.40029059208136575
0.2,0.1511627906976744,0.7142857142857143,0.25,0.7575067596413833,0.0,0.25,0.5,0.4545454545454546,0.3697749196141479,0.6666666666666666,0.0,0.18674698795180722,1.0,0.5,0,0,0,1.0,0.0,0.20341445695604796
0.0,0.0,0.14285714285714285,0.75,0.7715647807436623,0.0,0.25,0.0,0.36363636363636365,0.20064308681672027,0.6666666666666666,0.0,0.3072289156626506,0.0,0.0,0,0,0,0.0,0.0,0.028695968034871053
0.7333333333333333,0.7325581395348837,0.21428571428571427,0.75,0.5618126003781334,0.0,0.25,0.5,0.23636363636363633,0.112540192926045,0.6666666666666666,0.0,0.07228915662650601,0.0,0.5,0,0,0,1.0,0.0,0.06538321830730112
0.26666666666666666,0.26744186046511625,0.7142857142857143,0.25,0.22979731240724555,0.0,0.25,0.5,0.5454545454545454,0.24051446945337618,0.9999999999999999,0.0,0.37228915662650597,1.0,0.5,0,0,0,1.0,0.0,0.34471485652015976
0.6,0.5,0.4285714285714286,0.75,0.05878346784850271,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,0.0,0.12650602409638556,0.0,1.0,0,0,0,1.0,0.0,0.18561569197239372
0.6,0.5,0.4285714285714286,0.75,0.4337148549472443,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,1.0,0.12650602409638556,0.0,0.5,0,1,0,1.0,0.0,0.12931347620777334
0.2,0.09302325581395349,0.8571428571428571,0.0,0.29135579092886627,0.0,0.25,0.0,0.36363636363636365,0.3697749196141479,0.6666666666666666,0.0,0.3373493975903614,0.0,0.5,0,0,0,1.0,0.0,0.2884126407555394
0.6,0.4883720930232558,0.14285714285714285,0.75,0.5599829230112424,0.0,0.25,0.5,0.4,0.36848874598070736,0.6666666666666666,0.0,0.19578313253012047,0.0,0.5,0,0,0,1.0,0.0,0.15365056302215763
0.6,0.6395348837209303,0.9285714285714286,0.25,0.39527130049401293,0.0,0.25,0.0,0.6,0.40128617363344055,0.6666666666666666,1.0,0.45783132530120485,0.0,0.5,0,0,0,1.0,0.0,0.27351979658554304
0.26666666666666666,0.32558139534883723,0.7857142857142857,0.75,0.9473459513305821,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.19789156626506027,1.0,0.5,0,0,0,1.0,0.0,0.12568107519070104
0.6,0.5,0.4285714285714286,0.75,0.2884283071418407,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,1.0,0.12650602409638556,0.0,0.5,0,1,0,1.0,0.0,0.14384308027606246
0.6,0.5116279069767442,0.4285714285714286,0.0,0.20581837402671332,0.0,0.25,0.5,0.509090909090909,0.4816720257234727,0.6666666666666666,0.0,0.24698795180722893,0.0,0.5,0,0,0,1.0,0.0,0.23211042499091897
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.30642013458293527,0.0,0.25,0.0,0.4545454545454546,0.6250803858520899,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.17907737014166364
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.30642013458293527,0.0,0.25,0.0,0.4545454545454546,0.6250803858520899,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.17907737014166364
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.30642013458293527,0.0,0.25,0.0,0.4545454545454546,0.5627009646302251,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.17907737014166364
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.30642013458293527,0.0,0.25,0.0,0.4545454545454546,0.5627009646302251,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.17907737014166364
0.2,0.12790697674418605,0.7142857142857143,0.75,0.5601252312508895,0.0,0.25,0.5,0.4545454545454546,0.3697749196141479,0.6666666666666666,1.0,0.18674698795180722,1.0,0.5,0,1,0,1.0,0.0,0.14239011986923356
0.26666666666666666,0.22093023255813954,0.4285714285714286,0.75,0.26497794222285476,0.0,0.25,0.5,0.4,0.36848874598070736,0.6666666666666666,0.0,0.19804216867469882,0.0,1.0,0,0,0,1.0,0.0,0.20268797675263348
0.2,0.09302325581395349,0.7142857142857143,0.0,0.6307609424871415,0.5,0.25,0.5,0.36363636363636365,0.3691318327974277,0.6666666666666666,0.0,0.18373493975903615,1.0,0.5,0,0,0,1.0,0.0,0.09589538685070834
0.8666666666666667,0.8372093023255813,0.6428571428571428,0.75,0.44338165036898497,0.0,0.25,0.5,0.16363636363636364,0.0,0.5,0.0,0.009036144578313227,0.0,0.5,0,0,0,1.0,0.0,0.018525245187068676
0.7333333333333333,0.7325581395348837,0.4285714285714286,0.75,0.12191750188050177,0.0,0.25,0.5,0.23636363636363633,0.2411575562700965,0.6666666666666666,0.0,0.12951807228915663,0.0,0.5,0,0,0,1.0,0.0,0.09625862695241552
0.13333333333333333,0.05813953488372093,0.4285714285714286,0.75,0.8394966354266199,0.0,0.25,0.0,0.4545454545454546,0.5620578778135048,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.12095895386850708
0.7333333333333333,0.7674418604651163,0.8571428571428571,0.5,0.062107381731687984,0.0,0.75,0.5,0.4545454545454546,0.2411575562700965,0.6666666666666666,0.0,0.14457831325301207,0.0,1.0,0,0,0,1.0,0.0,0.2150381402106792
0.26666666666666666,0.27906976744186046,0.8571428571428571,0.0,0.45501026652300314,0.0,0.25,0.5,0.509090909090909,0.6160771704180064,0.6666666666666666,1.0,0.3313253012048193,1.0,0.5,0,1,0,1.0,0.0,0.18379949146385763
0.6,0.5116279069767442,0.8571428571428571,0.0,0.36322145195063943,0.0,0.25,0.5,0.509090909090909,0.4816720257234727,0.6666666666666666,0.0,0.24698795180722893,0.0,0.5,0,0,0,1.0,0.0,0.18525245187068654
0.6,0.6162790697674418,0.7857142857142857,0.75,0.5290105511394825,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19578313253012047,1.0,0.0,0,0,0,0.0,0.0,0.08645114420632036
0.2,0.11627906976744186,0.8571428571428571,0.0,0.16947894854540652,0.0,0.25,0.5,0.4545454545454546,0.5614147909967846,0.6666666666666666,0.0,0.2921686746987952,1.0,1.0,0,0,0,1.0,0.0,0.2909553214674899
0.2,0.11627906976744186,0.8571428571428571,0.0,0.2348187602919352,0.0,0.25,0.5,0.4545454545454546,0.5614147909967846,0.6666666666666666,0.0,0.2921686746987952,1.0,1.0,0,0,0,1.0,0.0,0.27315655648383574
0.26666666666666666,0.20930232558139533,0.7142857142857143,0.75,0.1035495740917685,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,1.0,0.19804216867469882,1.0,0.5,0,1,0,1.0,0.0,0.13367235742826006
0.8666666666666667,0.8023255813953488,0.4285714285714286,0.75,0.11064465632560126,0.0,0.25,0.0,0.4,0.5614147909967846,0.6666666666666666,0.0,0.45783132530120485,0.0,1.0,0,0,0,1.0,0.0,0.21685434071921542
0.5333333333333333,0.41860465116279066,0.07142857142857142,0.25,0.6128809286629125,0.0,0.25,0.0,0.49090909090909085,0.5614147909967846,0.8333333333333334,0.0,0.7590361445783133,0.0,1.0,0,0,0,1.0,0.0,0.3229204504177261
0.26666666666666666,0.20930232558139533,0.4285714285714286,0.75,0.3515623411738397,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19879518072289154,1.0,0.5,0,0,0,1.0,0.0,0.10025426807119506
0.26666666666666666,0.3023255813953488,0.4285714285714286,0.0,0.44990749964422944,0.0,0.25,0.5,0.509090909090909,0.6250803858520899,0.6666666666666666,0.0,0.19804216867469882,0.0,0.5,0,0,0,1.0,0.0,0.1456592807845986
0.26666666666666666,0.3023255813953488,0.4285714285714286,0.0,0.44990749964422944,0.0,0.25,0.5,0.509090909090909,0.6250803858520899,0.6666666666666666,0.0,0.19804216867469882,0.0,0.5,0,0,0,1.0,0.0,0.1456592807845986
0.26666666666666666,0.3023255813953488,0.4285714285714286,0.0,0.44990749964422944,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19804216867469882,0.0,0.5,0,0,0,1.0,0.0,0.1456592807845986
0.26666666666666666,0.3023255813953488,0.4285714285714286,0.0,0.44990749964422944,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19804216867469882,0.0,0.5,0,0,0,1.0,0.0,0.1456592807845986
0.26666666666666666,0.20930232558139533,0.4285714285714286,0.75,0.2789241497082681,0.5,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,1.0,0.19804216867469882,1.0,0.5,0,1,0,1.0,0.0,0.14021067925899017
0.6,0.5,0.8571428571428571,0.75,0.13962471284230216,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,0.0,0.12650602409638556,0.0,1.0,0,0,0,1.0,0.0,0.16963312749727566
0.6,0.5116279069767442,0.7857142857142857,0.0,0.7026774278802171,0.0,0.25,0.5,0.509090909090909,0.5389067524115756,0.6666666666666666,0.0,0.2710843373493976,0.0,1.0,0,0,0,1.0,0.0,0.26589175444969126
0.6,0.5348837209302325,0.4285714285714286,0.5,0.21941897578726954,0.0,0.25,0.5,0.4545454545454546,0.36848874598070736,0.6666666666666666,0.0,0.1506024096385542,1.0,1.0,0,0,0,1.0,0.0,0.10897203051216856
0.7333333333333333,0.7325581395348837,0.14285714285714285,0.75,0.3552826851531847,0.0,0.25,0.5,0.23636363636363633,0.4334405144694533,0.6666666666666666,1.0,0.12951807228915663,0.0,1.0,0,1,0,1.0,0.0,0.13076643661460224
0.6,0.6511627906976745,0.7857142857142857,0.75,0.041777633210677186,0.0,0.25,0.5,0.3090909090909091,0.24051446945337618,0.6666666666666666,0.0,0.12650602409638556,0.0,0.5,0,0,0,1.0,0.0,0.12350163458045768
0.6,0.5,0.4285714285714286,0.75,0.27125983451584706,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,1.0,0.12650602409638556,0.0,0.5,0,1,0,1.0,0.0,0.12313839447875044
0.2,0.11627906976744186,0.8571428571428571,0.0,0.467960316330887,0.0,0.25,0.5,0.4545454545454546,0.5614147909967846,0.6666666666666666,1.0,0.2921686746987952,1.0,0.5,0,1,0,1.0,0.0,0.2775154377043224
0.2,0.10465116279069767,0.7857142857142857,0.75,0.8474557319725956,0.0,0.25,0.5,0.36363636363636365,0.3691318327974277,0.6666666666666666,0.0,0.18373493975903615,1.0,0.0,0,0,0,0.0,0.0,0.05521249545949873
1.0,0.9767441860465116,0.2857142857142857,0.0,0.8350240907519975,0.5,0.25,0.0,0.7272727272727273,0.6250803858520899,0.6666666666666666,0.0,0.8192771084337349,1.0,0.5,1,0,0,1.0,0.0,0.2186705412277515
1.0,0.9767441860465116,0.2857142857142857,0.0,0.8350240907519975,0.5,0.25,0.0,0.7272727272727273,0.6250803858520899,0.6666666666666666,0.0,0.8192771084337349,1.0,0.5,1,0,0,1.0,0.0,0.2186705412277515
1.0,0.9767441860465116,0.2857142857142857,0.0,0.8350240907519975,0.5,0.25,0.0,0.7272727272727273,0.8643086816720258,0.6666666666666666,0.0,0.8192771084337349,1.0,0.5,1,0,0,1.0,0.0,0.2186705412277515
1.0,0.9767441860465116,0.2857142857142857,0.0,0.8350240907519975,0.5,0.25,0.0,0.7272727272727273,0.8643086816720258,0.6666666666666666,0.0,0.8192771084337349,1.0,0.5,1,0,0,1.0,0.0,0.2186705412277515
0.2,0.09302325581395349,0.2857142857142857,0.0,0.15482119986175774,0.0,0.25,0.5,0.36363636363636365,0.3697749196141479,0.6666666666666666,0.0,0.18674698795180722,1.0,0.5,0,0,0,1.0,0.0,0.20958953868507083
0.26666666666666666,0.32558139534883723,0.8571428571428571,0.75,0.9042773790888208,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.19578313253012047,1.0,0.0,0,0,0,0.0,0.0,0.08427170359607702
0.2,0.1511627906976744,0.4285714285714286,0.25,0.6960296001138466,1.0,0.25,0.0,0.4545454545454546,0.5620578778135048,0.8333333333333334,0.0,0.45783132530120485,0.0,0.5,0,0,0,1.0,0.0,0.2223029422448238
0.26666666666666666,0.32558139534883723,0.14285714285714285,0.75,0.5588546219683262,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.19578313253012047,1.0,0.0,0,0,0,0.0,0.0,0.10824555030875407
0.5333333333333333,0.43023255813953487,0.8571428571428571,0.25,0.562127711480209,0.0,0.75,0.0,1.0,1.0,0.8333333333333334,0.0,0.8493975903614458,1.0,0.5,1,0,1,1.0,0.0,0.4638576098801307
0.26666666666666666,0.313953488372093,0.4285714285714286,0.75,0.6522494866738499,0.0,0.25,0.5,0.36363636363636365,0.36848874598070736,0.6666666666666666,0.0,0.19186746987951808,0.0,0.0,0,0,0,0.0,0.0,0.05811841627315656
0.0,0.011627906976744186,0.4285714285714286,0.0,0.7254874057207913,0.0,0.25,0.0,0.8181818181818181,0.8790996784565916,0.8333333333333334,1.0,1.0,1.0,0.5,1,1,0,1.0,0.0,0.25572103160188886
1.0,0.9883720930232558,0.7857142857142857,0.75,0.6864136290634085,0.5,0.25,0.5,0.5454545454545454,0.3691318327974277,0.6666666666666666,0.0,0.18674698795180722,1.0,0.0,0,0,0,0.0,0.0,0.0955321467490011
0.26666666666666666,0.18604651162790697,0.14285714285714285,0.75,0.3264347720018704,0.5,0.25,0.5,0.3090909090909091,0.12218649517684887,0.6666666666666666,0.0,0.13897590361445783,0.0,0.5,0,0,0,1.0,0.0,0.0780966218670541
0.26666666666666666,0.313953488372093,0.0,0.75,0.43542255382300926,0.0,0.25,0.5,0.36363636363636365,0.36848874598070736,0.6666666666666666,0.0,0.19186746987951808,0.0,0.0,0,0,0,0.0,0.0,0.05448601525608429
0.13333333333333333,0.046511627906976744,0.4285714285714286,0.25,0.3588708857671431,0.0,0.25,0.5,0.6727272727272727,0.5627009646302251,0.8333333333333334,1.0,0.27710843373493976,1.0,0.5,0,0,1,1.0,0.0,0.22448238285506714
0.6,0.5116279069767442,0.7142857142857143,0.0,0.7840574112098234,0.0,0.25,0.5,0.509090909090909,0.4816720257234727,0.6666666666666666,0.0,0.24698795180722893,0.0,0.5,0,0,0,1.0,0.0,0.16200508536142388
0.26666666666666666,0.1744186046511628,0.7142857142857143,0.75,0.48144910447457767,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.20090361445783134,1.0,0.5,0,0,0,1.0,0.0,0.16926988739556847
0.6,0.5116279069767442,0.14285714285714285,0.0,0.37232917928805226,0.0,0.25,0.5,0.509090909090909,0.4816720257234727,0.5,0.0,0.24698795180722893,0.0,0.5,0,0,0,1.0,0.0,0.25208863058481656
0.26666666666666666,0.16279069767441862,0.7857142857142857,0.25,0.5057533188314461,0.0,0.25,0.5,0.8181818181818181,0.6218649517684887,0.8333333333333334,0.0,0.31927710843373497,1.0,0.5,1,0,1,1.0,0.0,0.36614602252088624
0.26666666666666666,0.1744186046511628,0.4285714285714286,0.75,0.24802293195633174,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.20090361445783134,1.0,0.5,0,0,0,1.0,0.0,0.17471848892117686
0.13333333333333333,0.046511627906976744,0.7857142857142857,0.25,0.7491207383764663,0.5,0.25,0.5,0.6727272727272727,0.5627009646302251,0.6666666666666666,0.0,0.27710843373493976,1.0,0.5,0,0,1,1.0,0.0,0.1456592807845986
0.8666666666666667,0.813953488372093,0.7142857142857143,0.25,0.23580475309520424,0.0,0.25,0.0,0.6363636363636364,0.8565916398713826,0.8333333333333334,0.0,0.9096385542168675,1.0,1.0,1,0,0,1.0,0.0,0.6262259353432619
0.26666666666666666,0.1744186046511628,0.14285714285714285,0.75,0.6385574010449492,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.20090361445783134,1.0,0.5,0,0,0,1.0,0.0,0.1598256447511805
0.6,0.5232558139534884,0.8571428571428571,0.0,0.10553172457256706,0.0,0.25,0.5,0.4,0.36848874598070736,0.6666666666666666,1.0,0.19578313253012047,0.0,0.5,0,1,0,1.0,0.0,0.22666182346531064
0.6,0.5116279069767442,0.8571428571428571,0.0,0.14336538657016815,0.0,0.25,0.5,0.509090909090909,0.5389067524115756,0.5,0.0,0.2710843373493976,0.0,0.5,0,0,0,1.0,0.0,0.26371231383944793
0.5333333333333333,0.3953488372093023,0.07142857142857142,0.25,0.4606822663603652,0.0,0.75,0.0,0.8181818181818181,1.0,0.6666666666666666,0.0,0.6987951807228916,1.0,0.5,0,0,1,1.0,0.0,0.33563385397747914
0.6,0.4883720930232558,0.5714285714285714,0.75,0.2726625871637968,0.0,0.25,0.0,0.4,0.40128617363344055,0.6666666666666666,0.0,0.42771084337349397,0.0,0.5,0,0,0,1.0,0.0,0.2259353432618961
0.26666666666666666,0.20930232558139533,0.4285714285714286,0.75,0.3491024416027974,0.5,0.25,0.5,0.509090909090909,0.36848874598070736,0.5,1.0,0.19879518072289154,1.0,0.5,0,1,0,1.0,0.0,0.12422811478387213
0.6,0.5813953488372093,0.8571428571428571,0.75,0.4607737502287097,0.0,0.25,0.0,0.509090909090909,0.40128617363344055,0.6666666666666666,0.0,0.42771084337349397,1.0,0.0,0,0,0,0.0,0.0,0.09698510715583
0.6,0.627906976744186,0.4285714285714286,0.0,0.7474740287462645,0.0,0.25,0.5,0.49090909090909085,0.36848874598070736,0.6666666666666666,0.0,0.19879518072289154,1.0,0.0,0,0,0,0.0,0.0,0.11260443152924082
0.6,0.6511627906976745,0.0,0.75,0.44348329911159,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,0.0,0.12650602409638556,1.0,0.0,0,0,0,0.0,0.0,0.0780966218670541
0.26666666666666666,0.313953488372093,0.4285714285714286,0.75,0.9247494358494787,0.0,0.25,0.5,0.36363636363636365,0.36848874598070736,0.6666666666666666,0.0,0.15385542168674698,1.0,0.5,0,0,0,1.0,0.0,0.06974209952778787
0.9333333333333333,0.9534883720930233,0.7142857142857143,0.0,0.25957022911626587,0.5,0.25,0.5,0.49090909090909085,0.6250803858520899,0.6666666666666666,0.0,0.27710843373493976,1.0,1.0,0,0,0,1.0,0.0,0.32836905194333454
0.9333333333333333,0.9534883720930233,0.7142857142857143,0.0,0.25957022911626587,0.5,0.25,0.5,0.49090909090909085,0.6250803858520899,0.6666666666666666,0.0,0.27710843373493976,1.0,1.0,0,0,0,1.0,0.0,0.32836905194333454
0.9333333333333333,0.9534883720930233,0.7142857142857143,0.0,0.25957022911626587,0.5,0.25,0.5,0.49090909090909085,0.5607717041800643,0.6666666666666666,0.0,0.27710843373493976,1.0,1.0,0,0,0,1.0,0.0,0.32836905194333454
0.9333333333333333,0.9534883720930233,0.7142857142857143,0.0,0.25957022911626587,0.5,0.25,0.5,0.49090909090909085,0.5607717041800643,0.6666666666666666,0.0,0.27710843373493976,1.0,1.0,0,0,0,1.0,0.0,0.32836905194333454
0.26666666666666666,0.20930232558139533,0.14285714285714285,0.75,0.5858118685071866,0.5,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19879518072289154,1.0,0.5,0,0,0,1.0,0.0,0.09771158735924446
0.26666666666666666,0.16279069767441862,0.0,0.25,0.9049787554127956,0.0,0.25,0.5,0.8181818181818181,0.6218649517684887,0.8333333333333334,0.0,0.31927710843373497,1.0,0.5,1,0,1,1.0,0.0,0.22702506356701782
0.26666666666666666,0.19767441860465115,0.4285714285714286,0.0,0.25196690316940784,0.0,0.25,0.5,0.509090909090909,0.6218649517684887,0.6666666666666666,0.0,0.3313253012048193,1.0,0.5,0,0,0,1.0,0.0,0.2295677442789684
0.26666666666666666,0.3023255813953488,0.07142857142857142,0.0,0.7702230173412755,0.0,0.25,0.5,0.509090909090909,0.36848874598070736,0.6666666666666666,0.0,0.19879518072289154,1.0,0.5,0,0,0,1.0,0.0,0.11405739193606973
0.6,0.46511627906976744,0.7857142857142857,0.75,0.31890260017483585,0.0,0.25,0.5,0.36363636363636365,0.11061093247588427,0.6666666666666666,0.0,0.06325301204819275,0.0,1.0,0,0,0,1.0,0.0,0.08209226298583364
0.6,0.46511627906976744,0.7142857142857143,0.75,0.12592246233914087,0.0,0.25,0.5,0.36363636363636365,0.11061093247588427,0.6666666666666666,0.0,0.06325301204819275,0.0,0.5,0,0,0,1.0,0.0,0.07373774064656738
0.6,0.46511627906976744,0.7857142857142857,0.75,0.2078411840045539,0.0,0.25,0.5,0.36363636363636365,0.11061093247588427,0.6666666666666666,0.0,0.06325301204819275,0.0,1.0,0,0,0,1.0,0.0,0.08899382491827099
0.6,0.46511627906976744,0.4285714285714286,0.75,0.22090304742930333,0.0,0.25,0.5,0.36363636363636365,0.11061093247588427,0.6666666666666666,0.0,0.06325301204819275,0.0,0.5,0,0,0,1.0,0.0,0.06683617871413003
0.6,0.47674418604651164,0.8571428571428571,0.75,0.23640448067657405,0.0,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,0.0,0.12650602409638556,0.0,0.5,0,0,0,1.0,0.0,0.07119505993461678
0.26666666666666666,0.1744186046511628,0.8571428571428571,0.75,0.31302730285226377,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.20090361445783134,1.0,0.5,0,0,0,1.0,0.0,0.21649110061750818
0.26666666666666666,0.16279069767441862,0.7142857142857143,0.25,0.6044135884039115,0.0,0.25,0.5,0.8181818181818181,0.6218649517684887,0.8333333333333334,0.0,0.31927710843373497,1.0,0.5,1,0,1,1.0,0.0,0.2844169996367598
0.26666666666666666,0.1744186046511628,0.7142857142857143,0.75,0.9549696070259611,0.0,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.20180722891566266,1.0,0.5,0,0,0,1.0,0.0,0.16963312749727566
0.7333333333333333,0.7325581395348837,0.8571428571428571,0.75,0.06327634227164611,0.0,0.25,0.5,0.23636363636363633,0.4334405144694533,0.6666666666666666,1.0,0.12951807228915663,0.0,1.0,0,1,0,1.0,0.0,0.1274972756992372
0.7333333333333333,0.7325581395348837,0.14285714285714285,0.75,0.0830266929598081,0.0,0.25,0.5,0.23636363636363633,0.4334405144694533,0.6666666666666666,1.0,0.12951807228915663,0.0,1.0,0,1,0,1.0,0.0,0.10243370868143845
0.26666666666666666,0.1744186046511628,0.4285714285714286,0.75,0.4099087194291407,0.0,0.25,0.0,0.5454545454545454,0.49646302250803853,0.8333333333333334,0.0,0.5171686746987951,0.0,0.5,0,0,0,1.0,0.0,0.2186705412277515
0.6,0.5,0.7857142857142857,0.75,0.5360039846307102,0.5,0.25,0.5,0.36363636363636365,0.24051446945337618,0.6666666666666666,1.0,0.12650602409638556,0.0,0.5,0,1,0,1.0,0.0,0.08245550308754088
0.6,0.5813953488372093,0.7857142857142857,0.75,0.7059606822663604,0.5,0.25,0.5,0.5454545454545454,0.36848874598070736,0.6666666666666666,0.0,0.19578313253012047,1.0,0.0,0,0,0,0.0,0.0,0.06538321830730112
0.6,0.627906976744186,0.07142857142857142,0.0,0.6176990790623921,0.0,0.25,0.5,0.49090909090909085,0.36848874598070736,0.6666666666666666,0.0,0.19879518072289154,1.0,0.0,0,0,0,0.0,0.0,0.09771158735924446
0.2,0.1511627906976744,0.4285714285714286,0.25,0.15372339344162314,0.0,0.25,0.5,0.4545454545454546,0.3697749196141479,0.6666666666666666,0.0,0.18674698795180722,1.0,0.5,0,0,0,1.0,0.0,0.25644751180530334
0.26666666666666666,0.313953488372093,0.7142857142857143,0.75,0.6274065339811747,0.0,0.25,0.5,0.36363636363636365,0.36848874598070736,0.6666666666666666,0.0,0.19216867469879517,0.0,0.0,0,0,0,0.0,0.0,0.05448601525608429
0.26666666666666666,0.313953488372093,0.4285714285714286,0.75,0.7480635914533738,0.5,0.25,0.5,0.36363636363636365,0.36848874598070736,0.6666666666666666,0.0,0.19216867469879517,0.0,0.0,0,0,0,0.0,0.0,0.055938975662913185
0.7333333333333333,0.7093023255813954,0.4285714285714286,0.25,0.18911748561670294,0.0,0.25,0.5,0.6363636363636364,0.5620578778135048,0.6666666666666666,0.0,0.28313253012048195,1.0,1.0,0,0,0,1.0,0.0,0.28986560116236837
0.7333333333333333,0.7093023255813954,0.7857142857142857,0.25,0.8602939681636139,0.0,0.25,0.0,0.6363636363636364,0.5382636655948553,0.6666666666666666,0.0,0.45783132530120485,0.0,0.5,0,0,0,1.0,0.0,0.16309480566654555
0.26666666666666666,0.1744186046511628,0.8571428571428571,0.75,0.7332330399072964,0.0,0.25,0.0,0.5454545454545454,0.49646302250803853,0.8333333333333334,0.0,0.5180722891566265,0.0,0.5,0,0,0,1.0,0.0,0.1816200508536142
0.26666666666666666,0.1744186046511628,0.5714285714285714,0.75,0.437811299274228,0.0,0.25,0.0,0.5454545454545454,0.49646302250803853,0.8333333333333334,1.0,0.5180722891566265,0.0,0.5,0,1,0,1.0,0.0,0.22811478387213943
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.45206245298745656,0.0,0.25,0.0,0.4545454545454546,0.6250803858520899,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.16563748637849618
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.45206245298745656,0.0,0.25,0.0,0.4545454545454546,0.6250803858520899,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.16563748637849618
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.45206245298745656,0.0,0.25,0.0,0.4545454545454546,0.5627009646302251,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.16563748637849618
0.13333333333333333,0.05813953488372093,0.7142857142857143,0.75,0.45206245298745656,0.0,0.25,0.0,0.4545454545454546,0.5627009646302251,0.6666666666666666,0.0,0.5030120481927711,0.0,0.5,0,0,0,1.0,0.0,0.16563748637849618
0.26666666666666666,0.16279069767441862,0.14285714285714285,0.25,0.9750350688161988,0.0,0.25,0.0,0.8181818181818181,0.6250803858520899,0.8333333333333334,0.0,0.6536144578313253,1.0,0.5,1,0,1,1.0,0.0,0.3261896113330911
0.26666666666666666,0.16279069767441862,0.14285714285714285,0.25,0.9750350688161988,0.0,0.25,0.0,0.8181818181818181,0.6250803858520899,0.8333333333333334,0.0,0.6536144578313253,1.0,0.5,1,0,1,1.0,0.0,0.3261896113330911
0.26666666666666666,0.16279069767441862,0.14285714285714285,0.25,0.9750350688161988,0.0,0.25,0.0,0.8181818181818181,0.6160771704180064,0.8333333333333334,0.0,0.6536144578313253,1.0,0.5,1,0,1,1.0,0.0,0.3261896113330911
